step,id,x,y,z
30,44,0.496082,0.508396,0.486475
30,45,0.511883,0.488813,0.498137
30,46,0.500029,0.502142,0.514664
30,47,0.492642,0.50716,0.493619
30,48,0.499059,0.49323,0.5017
30,49,0.505718,0.487981,0.501419
30,50,0.505411,0.484465,0.502711
30,51,0.503467,0.557748,0.499717
30,52,0.512036,0.509547,0.507815
30,53,0.518537,0.483537,0.5004
30,54,0.501735,0.51149,0.50438
30,55,0.50431,0.478751,0.507531
30,56,0.511756,0.494085,0.495965
30,57,0.525678,0.528216,0.516497
30,58,0.50965,0.496192,0.500283
30,59,0.522745,0.567654,0.474048
30,60,0.479763,0.562663,0.4853
30,61,0.531678,0.54373,0.522854
30,62,0.506611,0.497573,0.499389
30,63,0.489393,0.513854,0.503637
30,64,0.528416,0.519225,0.488996
30,65,0.500319,0.461608,0.538749
30,66,0.487156,0.469775,0.487173
30,67,0.510339,0.509564,0.506599
30,68,0.509631,0.540859,0.522465
30,69,0.499463,0.490218,0.537123
30,70,0.498348,0.494002,0.50808
30,71,0.459352,0.544717,0.493222
30,72,0.514699,0.501419,0.503323
30,73,0.50428,0.497063,0.501681
30,74,0.509774,0.493484,0.506428
30,75,0.534204,0.508245,0.505863
30,76,0.511304,0.515353,0.505132
30,77,0.507454,0.481961,0.507495
30,78,0.485693,0.502252,0.498158
30,79,0.499966,0.495627,0.503705
30,80,0.505248,0.499557,0.503941
30,81,0.483716,0.471744,0.503989
30,82,0.457228,0.433703,0.522249
30,83,0.497904,0.489067,0.503079
30,84,0.50352,0.492924,0.507819
30,85,0.506616,0.493093,0.505143
30,86,0.501483,0.489354,0.510872
30,87,0.497538,0.507551,0.507168
30,88,0.517266,0.499295,0.503331
30,89,0.49111,0.513126,0.492555
30,90,0.502064,0.498392,0.500258
30,91,0.495034,0.4957,0.518981
30,92,0.493254,0.471434,0.529224
30,93,0.504485,0.49981,0.507952
30,94,0.581544,0.512246,0.517228
30,95,0.479611,0.489544,0.503489
30,96,0.503921,0.492387,0.502743
30,97,0.495021,0.493713,0.501691
30,98,0.464524,0.51225,0.497656
30,99,0.515242,0.506157,0.511358
31,0,0.495591,0.481568,0.501121
31,1,0.521443,0.501245,0.519599
31,2,0.493837,0.492217,0.499482
31,3,0.503163,0.494306,0.501136
31,4,0.490886,0.481247,0.50703
31,5,0.501642,0.532893,0.534554
31,6,0.498237,0.493862,0.502972
31,7,0.506357,0.490942,0.508859
31,8,0.499343,0.481734,0.51082
31,9,0.510327,0.505406,0.515625
31,10,0.498434,0.474323,0.512136
31,11,0.505165,0.489774,0.510789
31,12,0.515392,0.484983,0.495084
31,13,0.496523,0.498569,0.504049
31,14,0.525736,0.523087,0.497819
31,15,0.496614,0.509169,0.475684
31,16,0.516985,0.508509,0.499628
31,17,0.500426,0.49325,0.499926
31,18,0.500762,0.51916,0.501382
31,19,0.507739,0.493514,0.508311
31,20,0.503515,0.468285,0.477238
31,21,0.488699,0.512104,0.539181
31,22,0.498952,0.50122,0.503142
31,23,0.484004,0.534047,0.477287
31,24,0.504321,0.50923,0.525621
31,25,0.474781,0.495695,0.502571
31,26,0.471143,0.512397,0.481877
31,27,0.504045,0.511904,0.494723
31,28,0.500868,0.496017,0.507777
31,29,0.497844,0.507394,0.502938
31,30,0.506937,0.500491,0.50402
31,31,0.502575,0.492762,0.491636
31,32,0.511127,0.512972,0.527071
31,33,0.495341,0.558327,0.525098
31,34,0.45587,0.487187,0.500262
31,35,0.48545,0.491128,0.51448
31,36,0.502819,0.498224,0.504902
31,37,0.496035,0.487351,0.506196
31,38,0.500027,0.491396,0.501324
31,39,0.497828,0.543445,0.488211
31,40,0.54301,0.545075,0.502406
31,41,0.500172,0.490911,0.505833
31,42,0.507103,0.495464,0.507683
31,43,0.495491,0.498862,0.507375
31,44,0.496563,0.508728,0.486545
31,45,0.512344,0.489325,0.498148
31,46,0.501148,0.502776,0.514855
31,47,0.492379,0.507213,0.494494
31,48,0.498829,0.492738,0.501351
31,49,0.505575,0.487892,0.50168
31,50,0.505737,0.483689,0.502616
31,51,0.503516,0.559068,0.499623
31,52,0.511411,0.509567,0.507985
31,53,0.518974,0.482655,0.500649
31,54,0.50202,0.510781,0.504447
31,55,0.504474,0.478679,0.507746
31,56,0.511107,0.494129,0.496569
31,57,0.525888,0.528672,0.516623
31,58,0.509291,0.49584,0.500676
31,59,0.523507,0.569533,0.473588
31,60,0.479197,0.564342,0.484902
31,61,0.532444,0.544842,0.523303
31,62,0.506483,0.497561,0.499551
31,63,0.489065,0.513766,0.504075
31,64,0.529008,0.519667,0.489127
31,65,0.500369,0.460569,0.539504
31,66,0.487221,0.469621,0.487139
31,67,0.510733,0.509386,0.50745
31,68,0.510054,0.54173,0.522787
31,69,0.499386,0.490782,0.538091
31,70,0.499419,0.493676,0.508365
31,71,0.45815,0.545611,0.493039
31,72,0.514753,0.501647,0.503028
31,73,0.504212,0.496805,0.500852
31,74,0.509869,0.493676,0.506778
31,75,0.53471,0.508281,0.506037
31,76,0.511416,0.515126,0.505044
31,77,0.508428,0.481702,0.508285
31,78,0.485399,0.502299,0.498371
31,79,0.499931,0.494499,0.503888
31,80,0.505928,0.499541,0.504872
31,81,0.483434,0.471523,0.504223
31,82,0.456051,0.431795,0.52288
31,83,0.496861,0.48927,0.503235
31,84,0.503278,0.493397,0.508803
31,85,0.505807,0.492979,0.505923
31,86,0.50153,0.48949,0.510635
31,87,0.497933,0.507584,0.506793
31,88,0.51674,0.499059,0.503647
31,89,0.491256,0.51371,0.493034
31,90,0.501222,0.497402,0.500187
31,91,0.495951,0.495705,0.518618
31,92,0.493089,0.472034,0.528735
31,93,0.504451,0.498817,0.507728
31,94,0.581077,0.512247,0.517028
31,95,0.479175,0.488896,0.5041
31,96,0.503471,0.492542,0.503317
31,97,0.496276,0.493121,0.501709
31,98,0.463128,0.512855,0.497935
31,99,0.514809,0.506312,0.51117
32,0,0.495917,0.480928,0.499936
32,1,0.521585,0.501862,0.51988
32,2,0.493715,0.492177,0.500504
32,3,0.503299,0.493962,0.501408
32,4,0.490534,0.481346,0.506881
32,5,0.502362,0.532602,0.53425
32,6,0.499451,0.493951,0.503117
32,7,0.506138,0.490976,0.509389
32,8,0.500001,0.481657,0.511108
32,9,0.510524,0.50621,0.51635
32,10,0.498373,0.473419,0.512464
32,11,0.505418,0.49042,0.510331
32,12,0.515331,0.484217,0.495342
32,13,0.497105,0.497998,0.504306
32,14,0.525356,0.522468,0.497345
32,15,0.496706,0.509145,0.476141
32,16,0.517195,0.508742,0.499574
32,17,0.500451,0.494169,0.500045
32,18,0.501353,0.519001,0.501475
32,19,0.508076,0.493829,0.507998
32,20,0.503785,0.467677,0.477085
32,21,0.488745,0.512571,0.539891
32,22,0.498707,0.50061,0.503101
32,23,0.483754,0.534748,0.476842
32,24,0.505285,0.509151,0.52653
32,25,0.474548,0.496031,0.502806
32,26,0.470573,0.512596,0.481689
32,27,0.504701,0.513029,0.494349
32,28,0.501172,0.4959,0.507838
32,29,0.497669,0.506678,0.502305
32,30,0.506803,0.500157,0.504361
32,31,0.502591,0.492376,0.492631
32,32,0.510227,0.512765,0.526577
32,33,0.49528,0.559822,0.52557
32,34,0.454456,0.486969,0.500303
32,35,0.485776,0.490114,0.514511
32,36,0.502499,0.498132,0.504503
32,37,0.495752,0.487608,0.506067
32,38,0.49962,0.491742,0.500795
32,39,0.497512,0.544243,0.488108
32,40,0.544086,0.546137,0.502565
32,41,0.501302,0.491721,0.50691
32,42,0.507249,0.494944,0.507022
32,43,0.495707,0.498924,0.506951
32,44,0.497051,0.509036,0.486649
32,45,0.512764,0.489874,0.498198
32,46,0.502272,0.503351,0.514992
32,47,0.492138,0.507229,0.495426
32,48,0.498686,0.492243,0.501009
32,49,0.505402,0.487891,0.501963
32,50,0.506047,0.482993,0.502534
32,51,0.503564,0.560378,0.49953
32,52,0.510765,0.509541,0.50813
32,53,0.519375,0.481801,0.500901
32,54,0.502311,0.510009,0.504513
32,55,0.504624,0.47868,0.507953
32,56,0.510399,0.494167,0.497232
32,57,0.526087,0.529117,0.516741
32,58,0.508831,0.495495,0.501072
32,59,0.524268,0.571407,0.47313
32,60,0.478634,0.566014,0.484505
32,61,0.533202,0.545945,0.523747
32,62,0.506342,0.497551,0.499814
32,63,0.488771,0.513641,0.504504
32,64,0.529586,0.520097,0.489277
32,65,0.500417,0.45954,0.54025
32,66,0.487297,0.469487,0.487122
32,67,0.511101,0.509161,0.508294
32,68,0.510475,0.542587,0.523104
32,69,0.499315,0.491352,0.539032
32,70,0.500548,0.493342,0.508571
32,71,0.456955,0.546499,0.492857
32,72,0.514749,0.501839,0.502748
32,73,0.504108,0.496541,0.500036
32,74,0.509864,0.493877,0.507131
32,75,0.535191,0.508311,0.506211
32,76,0.511498,0.51485,0.504967
32,77,0.509368,0.481485,0.509055
32,78,0.485154,0.502334,0.498612
32,79,0.499983,0.493368,0.504077
32,80,0.506573,0.49952,0.505817
32,81,0.483173,0.471327,0.504457
32,82,0.454876,0.429893,0.523509
32,83,0.495868,0.489543,0.503403
32,84,0.503021,0.49386,0.50969
32,85,0.504962,0.492859,0.506716
32,86,0.50156,0.48968,0.51034
32,87,0.498372,0.50754,0.506413
32,88,0.51614,0.498828,0.503966
32,89,0.491432,0.514259,0.493532
32,90,0.500344,0.496408,0.500129
32,91,0.496889,0.495707,0.518188
32,92,0.492928,0.472652,0.528226
32,93,0.504389,0.497817,0.507461
32,94,0.580605,0.512247,0.516827
32,95,0.478784,0.488258,0.504715
32,96,0.502986,0.492691,0.503903
32,97,0.497619,0.492527,0.501734
32,98,0.461749,0.513453,0.498217
32,99,0.514333,0.506445,0.510948
33,0,0.496259,0.480346,0.498775
33,1,0.521691,0.502473,0.520133
33,2,0.493644,0.492172,0.501575
33,3,0.503406,0.493605,0.501692
33,4,0.49022,0.481482,0.506735
33,5,0.503084,0.532302,0.533935
33,6,0.500699,0.494029,0.503271
33,7,0.505906,0.491059,0.509857
33,8,0.500667,0.481639,0.511366
33,9,0.510707,0.507004,0.517028
33,10,0.498322,0.472561,0.512781
33,11,0.505657,0.491113,0.50981
33,12,0.515238,0.483493,0.495634
33,13,0.497781,0.497416,0.504568
33,14,0.524958,0.521834,0.496873
33,15,0.496801,0.509115,0.47662
33,16,0.517381,0.508957,0.499537
33,17,0.500458,0.49508,0.500223
33,18,0.501945,0.518792,0.501569
33,19,0.508345,0.494152,0.507632
33,20,0.504053,0.467084,0.476945
33,21,0.488798,0.513034,0.540587
33,22,0.498505,0.499926,0.503057
33,23,0.48351,0.535439,0.476405
33,24,0.506258,0.509056,0.527409
33,25,0.474346,0.496365,0.503041
33,26,0.470017,0.512791,0.481514
33,27,0.505352,0.51411,0.494008
33,28,0.501468,0.495769,0.507796
33,29,0.497538,0.505888,0.501669
33,30,0.506647,0.49977,0.504714
33,31,0.502601,0.492017,0.493704
33,32,0.509313,0.512543,0.526052
33,33,0.49522,0.561308,0.526038
33,34,0.45306,0.486754,0.500343
33,35,0.486154,0.489116,0.514513
33,36,0.50215,0.498028,0.504116
33,37,0.495522,0.48793,0.505948
33,38,0.499266,0.492154,0.500276
33,39,0.497196,0.545029,0.488009
33,40,0.545153,0.547192,0.502724
33,41,0.502401,0.492626,0.508007
33,42,0.507368,0.494413,0.506372
33,43,0.496019,0.498977,0.506533
33,44,0.497547,0.509322,0.486786
33,45,0.513142,0.490457,0.498289
33,46,0.5034,0.503869,0.51508
33,47,0.491929,0.507221,0.496399
33,48,0.498616,0.491777,0.500673
33,49,0.505198,0.487984,0.502265
33,50,0.506342,0.482379,0.502469
33,51,0.503612,0.561677,0.499439
33,52,0.510099,0.50947,0.508255
33,53,0.51974,0.480976,0.501155
33,54,0.502604,0.509174,0.504581
33,55,0.504767,0.478748,0.508131
33,56,0.509632,0.494199,0.497956
33,57,0.526275,0.529551,0.516852
33,58,0.508265,0.495155,0.501475
33,59,0.525027,0.573277,0.472676
33,60,0.478074,0.56768,0.484111
33,61,0.533954,0.547041,0.524186
33,62,0.506192,0.497536,0.500188
33,63,0.488511,0.513481,0.504923
33,64,0.530149,0.520515,0.489445
33,65,0.500465,0.458519,0.540987
33,66,0.487384,0.469371,0.487123
33,67,0.511449,0.508892,0.509117
33,68,0.510893,0.543432,0.523418
33,69,0.499247,0.491926,0.53995
33,70,0.501702,0.492996,0.508684
33,71,0.455766,0.547381,0.492675
33,72,0.514691,0.501987,0.502484
33,73,0.503984,0.49627,0.499284
33,74,0.509752,0.494082,0.507491
33,75,0.535649,0.508337,0.506385
33,76,0.511551,0.514525,0.504905
33,77,0.51027,0.481311,0.509805
33,78,0.484953,0.502357,0.498879
33,79,0.500068,0.492227,0.504276
33,80,0.50719,0.499487,0.506773
33,81,0.482935,0.471154,0.504693
33,82,0.453705,0.427995,0.524138
33,83,0.494927,0.489882,0.503581
33,84,0.502755,0.494309,0.510475
33,85,0.50409,0.492727,0.50752
33,86,0.501578,0.489919,0.509982
33,87,0.498855,0.507422,0.506031
33,88,0.515463,0.498601,0.504289
33,89,0.491637,0.514774,0.494048
33,90,0.4995,0.495401,0.500078
33,91,0.497851,0.495707,0.517695
33,92,0.492771,0.473288,0.527696
33,93,0.5043,0.496805,0.507206
33,94,0.580127,0.512247,0.516626
33,95,0.478439,0.48763,0.505331
33,96,0.502473,0.492828,0.504502
33,97,0.499057,0.491922,0.501764
33,98,0.460389,0.514044,0.498501
33,99,0.513817,0.506555,0.510697
34,0,0.496617,0.479811,0.49765
34,1,0.52176,0.503078,0.52036
34,2,0.493631,0.492231,0.502655
34,3,0.503494,0.493229,0.501997
34,4,0.489944,0.481655,0.506592
34,5,0.503806,0.531991,0.533611
34,6,0.501927,0.494088,0.503447
34,7,0.505661,0.491192,0.510259
34,8,0.50133,0.48169,0.511594
34,9,0.510873,0.507787,0.517658
34,10,0.498281,0.471746,0.513087
34,11,0.505883,0.491858,0.509224
34,12,0.515119,0.482812,0.495953
34,13,0.49856,0.496814,0.504839
34,14,0.524542,0.521185,0.496404
34,15,0.496899,0.509076,0.477127
34,16,0.517542,0.509155,0.499518
34,17,0.500446,0.495971,0.500421
34,18,0.50254,0.518536,0.501664
34,19,0.508521,0.49448,0.507243
34,20,0.504319,0.466506,0.476817
34,21,0.488858,0.513491,0.541268
34,22,0.498376,0.499196,0.503018
34,23,0.483272,0.536122,0.475975
34,24,0.507237,0.508945,0.52826
34,25,0.474176,0.496699,0.503276
34,26,0.469474,0.512981,0.48135
34,27,0.505999,0.51515,0.493698
34,28,0.501753,0.495621,0.507714
34,29,0.49745,0.505026,0.501034
34,30,0.506472,0.499363,0.505088
34,31,0.502606,0.491704,0.494854
34,32,0.508386,0.512307,0.525497
34,33,0.495163,0.562786,0.526502
34,34,0.451678,0.486542,0.500384
34,35,0.486583,0.488134,0.514486
34,36,0.501782,0.497904,0.50375
34,37,0.495348,0.488317,0.505838
34,38,0.498991,0.492585,0.499766
34,39,0.496883,0.545803,0.487916
34,40,0.546214,0.548241,0.502885
34,41,0.503478,0.493569,0.509059
34,42,0.507467,0.493861,0.505744
34,43,0.496433,0.499008,0.506124
34,44,0.49805,0.509586,0.486951
34,45,0.513473,0.491072,0.498425
34,46,0.504534,0.504322,0.51512
34,47,0.491758,0.507202,0.497399
34,48,0.498602,0.491376,0.500346
34,49,0.50496,0.488175,0.502588
34,50,0.506626,0.481851,0.502421
34,51,0.503659,0.562967,0.49935
34,52,0.509413,0.509354,0.50836
34,53,0.520066,0.48018,0.501411
34,54,0.5029,0.50828,0.50465
34,55,0.504905,0.478887,0.508278
34,56,0.508809,0.494225,0.498749
34,57,0.526451,0.529973,0.516957
34,58,0.507585,0.494818,0.501886
34,59,0.525784,0.575142,0.472224
34,60,0.477516,0.569338,0.48372
34,61,0.534701,0.548129,0.52462
34,62,0.506031,0.497506,0.500635
34,63,0.488283,0.513285,0.505333
34,64,0.530698,0.520923,0.489631
34,65,0.500511,0.457507,0.541716
34,66,0.487483,0.469275,0.487142
34,67,0.511778,0.508577,0.509921
34,68,0.51131,0.544264,0.523728
34,69,0.499182,0.492503,0.540848
34,70,0.50285,0.492634,0.50869
34,71,0.454583,0.548259,0.492494
34,72,0.514581,0.502087,0.502236
34,73,0.503856,0.495988,0.498652
34,74,0.509526,0.49429,0.507859
34,75,0.536083,0.508356,0.50656
34,76,0.511578,0.514151,0.504858
34,77,0.511131,0.481181,0.510534
34,78,0.484792,0.50237,0.499171
34,79,0.500126,0.491126,0.504494
34,80,0.507787,0.499434,0.507751
34,81,0.482718,0.471005,0.504928
34,82,0.452536,0.426101,0.524765
34,83,0.494043,0.490285,0.503768
34,84,0.502484,0.494743,0.511152
34,85,0.503203,0.492578,0.508278
34,86,0.501583,0.490208,0.509558
34,87,0.499381,0.507232,0.50565
34,88,0.514688,0.498377,0.504618
34,89,0.491867,0.515252,0.494582
34,90,0.498758,0.494373,0.500036
34,91,0.498838,0.495703,0.51714
34,92,0.492619,0.473941,0.527146
34,93,0.504191,0.495774,0.506972
34,94,0.579643,0.512246,0.516423
34,95,0.47814,0.487012,0.505951
34,96,0.50194,0.492945,0.505121
34,97,0.500575,0.491341,0.501803
34,98,0.459043,0.514631,0.498787
34,99,0.513259,0.506639,0.510417
35,0,0.496991,0.47932,0.496558
35,1,0.521794,0.503678,0.520561
35,2,0.493698,0.492317,0.503743
35,3,0.503561,0.492832,0.502332
35,4,0.489704,0.481866,0.506452
35,5,0.50453,0.531672,0.533276
35,6,0.503134,0.494126,0.503652
35,7,0.505406,0.491383,0.510595
35,8,0.50199,0.481811,0.511791
35,9,0.511025,0.508551,0.518248
35,10,0.498252,0.470975,0.513383
35,11,0.506104,0.492624,0.508552
35,12,0.514975,0.482176,0.496299
35,13,0.499443,0.496193,0.505118
35,14,0.524108,0.52052,0.495937
35,15,0.497001,0.509025,0.477666
35,16,0.517679,0.509335,0.499516
35,17,0.500412,0.496841,0.50065
35,18,0.503138,0.518233,0.501758
35,19,0.508579,0.49481,0.506866
35,20,0.504583,0.465943,0.476702
35,21,0.488923,0.513943,0.541934
35,22,0.498351,0.498446,0.502988
35,23,0.483038,0.536798,0.475553
35,24,0.508225,0.508819,0.529082
35,25,0.474038,0.497031,0.50351
35,26,0.468944,0.513166,0.481198
35,27,0.506642,0.516152,0.493414
35,28,0.502017,0.495451,0.507662
35,29,0.497404,0.504088,0.500402
35,30,0.506276,0.498935,0.505492
35,31,0.502604,0.491437,0.496084
35,32,0.507446,0.512056,0.52491
35,33,0.495106,0.564256,0.526963
35,34,0.450308,0.486332,0.500424
35,35,0.487064,0.487167,0.51443
35,36,0.501393,0.497759,0.503413
35,37,0.495234,0.48877,0.505738
35,38,0.49879,0.493003,0.499305
35,39,0.496571,0.546566,0.487827
35,40,0.547269,0.549282,0.503046
35,41,0.504552,0.4945,0.510004
35,42,0.507544,0.493289,0.505145
35,43,0.496951,0.499021,0.505723
35,44,0.498559,0.50983,0.487142
35,45,0.513758,0.491716,0.498607
35,46,0.505676,0.504704,0.515115
35,47,0.491626,0.507171,0.498423
35,48,0.498647,0.491041,0.500029
35,49,0.504692,0.488466,0.502931
35,50,0.5069,0.481409,0.502389
35,51,0.503706,0.564247,0.499261
35,52,0.508707,0.509191,0.508448
35,53,0.520354,0.479411,0.501668
35,54,0.503202,0.507326,0.504723
35,55,0.505041,0.479095,0.508394
35,56,0.507929,0.494244,0.499612
35,57,0.526615,0.530383,0.517054
35,58,0.506833,0.494471,0.502316
35,59,0.526539,0.577002,0.471774
35,60,0.476961,0.570991,0.483331
35,61,0.535442,0.54921,0.525051
35,62,0.505848,0.497455,0.501111
35,63,0.488086,0.513054,0.505733
35,64,0.531233,0.52132,0.489835
35,65,0.500557,0.456502,0.542437
35,66,0.487594,0.469199,0.487178
35,67,0.512087,0.508216,0.510708
35,68,0.511725,0.545085,0.524032
35,69,0.49912,0.493082,0.541727
35,70,0.503995,0.492258,0.508588
35,71,0.453405,0.54913,0.492314
35,72,0.514418,0.502136,0.502006
35,73,0.50372,0.495694,0.498145
35,74,0.5092,0.494502,0.508204
35,75,0.536493,0.508371,0.506734
35,76,0.511578,0.513728,0.504828
35,77,0.511952,0.481097,0.511241
35,78,0.484669,0.502371,0.499488
35,79,0.500154,0.490126,0.504731
35,80,0.508335,0.499375,0.508715
35,81,0.482523,0.470879,0.505164
35,82,0.451369,0.42421,0.525392
35,83,0.493218,0.490755,0.503965
35,84,0.50221,0.495162,0.511722
35,85,0.502312,0.492414,0.508928
35,86,0.501578,0.490555,0.509068
35,87,0.499949,0.506966,0.505271
35,88,0.513794,0.498155,0.504959
35,89,0.492124,0.515694,0.495134
35,90,0.49812,0.493327,0.500003
35,91,0.499851,0.495696,0.516523
35,92,0.492471,0.474612,0.526575
35,93,0.504062,0.494721,0.506767
35,94,0.579154,0.512245,0.51622
35,95,0.477887,0.486403,0.506573
35,96,0.501386,0.493042,0.50577
35,97,0.502108,0.490844,0.501856
35,98,0.457712,0.515213,0.499075
35,99,0.512657,0.506695,0.510105
36,0,0.497382,0.478878,0.495498
36,1,0.521794,0.504272,0.520735
36,2,0.493874,0.49239,0.504833
36,3,0.503607,0.492416,0.502697
36,4,0.489499,0.482111,0.506313
36,5,0.505256,0.531342,0.532931
36,6,0.504319,0.494146,0.503887
36,7,0.505145,0.491634,0.510863
36,8,0.502647,0.482003,0.511958
36,9,0.511165,0.509288,0.518805
36,10,0.498234,0.470245,0.513668
36,11,0.50633,0.493377,0.507773
36,12,0.514804,0.481583,0.496673
36,13,0.500434,0.495558,0.505398
36,14,0.523657,0.51984,0.495475
36,15,0.497107,0.508964,0.478238
36,16,0.517793,0.509498,0.499533
36,17,0.500357,0.497694,0.500908
36,18,0.503737,0.517886,0.50185
36,19,0.508514,0.495143,0.506512
36,20,0.504845,0.465394,0.4766
36,21,0.488996,0.51439,0.542586
36,22,0.498435,0.497684,0.502959
36,23,0.48281,0.537466,0.475138
36,24,0.509211,0.508679,0.529872
36,25,0.473931,0.497361,0.503744
36,26,0.468426,0.513347,0.481057
36,27,0.507282,0.517121,0.49315
36,28,0.502259,0.495263,0.50764
36,29,0.497407,0.503076,0.49977
36,30,0.506058,0.498489,0.505925
36,31,0.502594,0.491215,0.497393
36,32,0.506504,0.511791,0.52429
36,33,0.495051,0.565718,0.527422
36,34,0.44895,0.486125,0.500464
36,35,0.487595,0.486216,0.514346
36,36,0.500982,0.497596,0.503107
36,37,0.495183,0.48929,0.505642
36,38,0.498633,0.493415,0.498927
36,39,0.49626,0.547318,0.487743
36,40,0.548318,0.550318,0.503208
36,41,0.505631,0.495417,0.510841
36,42,0.507601,0.492698,0.504577
36,43,0.497578,0.499021,0.505324
36,44,0.499075,0.510053,0.487358
36,45,0.513996,0.492387,0.498834
36,46,0.506828,0.505014,0.515059
36,47,0.491535,0.507125,0.49947
36,48,0.498742,0.49076,0.499745
36,49,0.504402,0.48886,0.503293
36,50,0.507166,0.481057,0.502373
36,51,0.503752,0.56552,0.499174
36,52,0.507983,0.508982,0.508522
36,53,0.520603,0.47867,0.501929
36,54,0.503504,0.506285,0.504809
36,55,0.505174,0.479374,0.50848
36,56,0.507012,0.494252,0.500522
36,57,0.526768,0.530781,0.517145
36,58,0.506061,0.494106,0.502776
36,59,0.527293,0.578857,0.471327
36,60,0.476408,0.572638,0.482945
36,61,0.536179,0.550283,0.525478
36,62,0.505644,0.497386,0.501617
36,63,0.487919,0.51279,0.506126
36,64,0.531754,0.521707,0.490054
36,65,0.500603,0.455507,0.54315
36,66,0.487717,0.469142,0.487231
36,67,0.512377,0.507809,0.511481
36,68,0.512138,0.545894,0.524332
36,69,0.499062,0.493663,0.542587
36,70,0.505139,0.491906,0.508399
36,71,0.452232,0.549998,0.492134
36,72,0.514198,0.502139,0.501796
36,73,0.503568,0.495388,0.497764
36,74,0.508794,0.494722,0.508496
36,75,0.53688,0.508381,0.506909
36,76,0.511553,0.513256,0.504815
36,77,0.512734,0.481059,0.511926
36,78,0.484586,0.502356,0.499828
36,79,0.50016,0.489228,0.504988
36,80,0.508801,0.499322,0.509627
36,81,0.482349,0.470776,0.5054
36,82,0.450205,0.422323,0.526017
36,83,0.492457,0.491292,0.504166
36,84,0.50194,0.495568,0.512185
36,85,0.501426,0.492238,0.509471
36,86,0.501567,0.490963,0.508511
36,87,0.500538,0.506606,0.504902
36,88,0.512778,0.497936,0.505322
